speed_knots,dwell_hours,expected_dwell_hours,delay_hours,weather_score,port_congestion,route_segment,cargo_type,is_delayed,is_anomaly,risk_level
11.22,1.87,8.0,1.48,0.099,0.108,Mediterranean,Electronics,0,0,0
13.94,2.03,2.0,0.65,0.265,0.055,South China Sea,Electronics,0,0,0
15.11,5.62,4.0,1.34,0.178,0.029,Open Ocean,Perishables,0,0,0
15.34,7.03,4.0,1.52,0.108,0.118,Pacific,Automotive,0,0,0
10.66,4.43,6.0,3.02,0.044,0.18,Arabian Sea,General,0,0,0
11.56,7.19,8.0,0.22,0.576,0.406,Suez Canal,Chemicals,0,0,0
11.12,0.19,2.0,24.35,0.838,0.147,Suez Canal,General,1,0,1
17.03,22.61,6.0,1.17,0.018,0.61,Mediterranean,General,0,0,0
14.39,4.23,2.0,2.04,0.449,0.173,Strait of Malacca,Electronics,0,0,0
9.29,1.25,4.0,0.85,0.117,0.509,Pacific,Automotive,0,0,0
13.72,0.06,2.0,6.82,0.032,0.88,Mediterranean,Automotive,1,0,0
13.2,8.34,4.0,1.35,0.086,0.185,Cape of Good Hope,Perishables,0,0,0
14.87,5.05,4.0,0.55,0.041,0.348,North Atlantic,Perishables,0,0,0
15.38,9.87,6.0,0.92,0.312,0.115,South China Sea,General,0,0,0
10.3,1.41,2.0,1.53,0.386,0.226,Open Ocean,Automotive,0,0,0
12.07,0.55,8.0,2.4,0.523,0.325,Open Ocean,Automotive,0,0,0
9.25,16.02,6.0,2.34,0.366,0.158,Atlantic,Perishables,0,0,0
16.71,1.14,4.0,4.56,0.471,0.159,Red Sea,Perishables,1,0,0
8.64,4.31,2.0,0.44,0.005,0.188,Indian Ocean,Electronics,0,0,0
18.53,15.27,4.0,12.76,0.81,0.279,Open Ocean,General,1,0,0
15.73,1.55,2.0,0.47,0.026,0.044,Pacific,Chemicals,0,0,0
11.35,14.43,6.0,0.08,0.088,0.401,English Channel,Automotive,0,0,0
12.9,2.35,8.0,0.9,0.228,0.525,South China Sea,Automotive,0,0,0
17.94,2.94,8.0,3.26,0.082,0.389,Cape of Good Hope,General,0,0,0
18.13,3.17,6.0,0.74,0.494,0.239,Suez Canal,Perishables,0,0,0
16.29,3.09,2.0,1.82,0.144,0.124,Red Sea,Perishables,0,0,0
12.96,6.85,8.0,0.43,0.028,0.077,Open Ocean,Electronics,0,0,0
18.3,0.44,2.0,7.38,0.548,0.402,Red Sea,Perishables,1,0,0
11.25,16.24,8.0,1.05,0.114,0.097,Indian Ocean,Perishables,0,0,0
13.87,0.02,2.0,1.84,0.478,0.474,Strait of Malacca,Perishables,0,0,0
13.68,2.06,6.0,1.42,0.436,0.122,Open Ocean,Automotive,0,0,0
13.04,2.45,4.0,0.15,0.035,0.383,Mediterranean,Automotive,0,0,0
15.74,2.64,6.0,2.58,0.056,0.319,Open Ocean,Perishables,0,0,0
12.5,12.26,8.0,0.98,0.104,0.321,South China Sea,Automotive,0,0,0
15.35,7.48,8.0,4.38,0.038,0.249,Mediterranean,General,1,0,0
11.42,6.55,8.0,21.85,0.669,0.078,Suez Canal,Automotive,1,0,0
12.07,5.6,2.0,2.75,0.242,0.139,South China Sea,Electronics,0,0,0
16.47,4.66,8.0,0.62,0.505,0.263,Yellow Sea,General,0,0,0
18.14,5.73,8.0,4.26,0.199,0.126,English Channel,Electronics,1,0,0
13.67,2.1,8.0,0.11,0.238,0.151,Indian Ocean,General,0,0,0
14.88,4.59,6.0,1.37,0.004,0.135,Atlantic,Chemicals,0,0,0
10.61,4.65,6.0,3.24,0.021,0.249,South China Sea,General,0,0,0
8.45,2.67,4.0,0.4,0.107,0.038,Yellow Sea,Electronics,0,0,0
12.05,4.29,2.0,11.99,0.711,0.481,Strait of Malacca,Electronics,1,0,1
14.66,1.8,2.0,0.12,0.204,0.47,South China Sea,Chemicals,0,0,0
17.23,4.48,6.0,1.27,0.033,0.022,Atlantic,Chemicals,0,0,0
15.53,0.46,4.0,36.63,0.785,0.177,Strait of Malacca,Automotive,1,0,1
12.08,18.24,8.0,0.24,0.543,0.093,Suez Canal,Electronics,0,0,0
14.72,2.48,2.0,1.83,0.394,0.181,Suez Canal,Electronics,0,0,0
14.13,4.58,4.0,0.98,0.145,0.526,Yellow Sea,Automotive,0,0,0
18.12,0.69,6.0,0.25,0.251,0.231,Cape of Good Hope,Electronics,0,0,0
8.47,4.42,6.0,3.47,0.066,0.162,Yellow Sea,General,0,0,0
9.84,10.23,6.0,1.03,0.375,0.154,Atlantic,Electronics,0,0,0
13.15,0.86,6.0,0.21,0.024,0.197,Atlantic,Automotive,0,0,0
19.14,7.2,4.0,1.94,0.186,0.249,English Channel,Perishables,0,0,0
13.08,4.98,8.0,0.34,0.112,0.302,South China Sea,Automotive,0,0,0
21.76,0.6,2.0,3.06,0.366,0.443,Red Sea,General,0,0,0
15.64,4.15,6.0,3.49,0.143,0.203,North Atlantic,Perishables,0,0,0
8.87,1.8,4.0,2.38,0.484,0.116,Open Ocean,Chemicals,0,0,0
6.97,0.84,2.0,6.14,0.157,0.265,Open Ocean,Electronics,1,0,0
14.55,0.96,2.0,0.38,0.209,0.228,English Channel,Electronics,0,0,0
15.5,0.18,6.0,1.82,0.783,0.129,Suez Canal,General,0,0,0
11.27,5.54,2.0,1.27,0.333,0.443,Mediterranean,Electronics,0,0,0
9.49,0.92,6.0,5.2,0.644,0.07,Mediterranean,Perishables,1,0,0
15.65,0.77,2.0,0.41,0.555,0.165,Open Ocean,Electronics,0,0,0
14.33,2.2,4.0,3.53,0.442,0.097,Strait of Malacca,Automotive,0,0,0
18.93,2.51,4.0,3.24,0.35,0.229,Yellow Sea,General,0,0,0
16.36,0.98,4.0,1.52,0.017,0.18,Yellow Sea,Chemicals,0,0,0
13.4,8.58,4.0,2.32,0.057,0.688,Arabian Sea,Electronics,0,0,0
13.21,16.4,6.0,16.66,0.669,0.58,Strait of Malacca,Automotive,1,0,1
14.15,14.14,8.0,4.49,0.358,0.103,Suez Canal,Chemicals,1,0,0
13.19,0.18,8.0,4.57,0.392,0.124,Strait of Malacca,Electronics,1,0,0
16.12,6.63,8.0,9.78,0.62,0.704,Strait of Malacca,Electronics,1,0,1
9.24,5.12,4.0,3.32,0.2,0.31,South China Sea,Electronics,0,0,0
17.69,1.11,2.0,4.04,0.276,0.266,Yellow Sea,Automotive,1,0,0
9.47,13.46,6.0,9.16,0.364,0.119,Pacific,Electronics,1,0,0
11.71,9.39,4.0,0.33,0.364,0.141,Cape of Good Hope,Automotive,0,0,0
8.95,2.69,4.0,3.78,0.404,0.304,Red Sea,Perishables,0,0,0
12.46,2.98,2.0,6.87,0.322,0.253,Suez Canal,Perishables,1,0,0
7.94,8.04,6.0,2.53,0.249,0.176,Mediterranean,Perishables,0,0,0
10.09,3.94,2.0,0.14,0.589,0.157,Mediterranean,General,0,0,0
10.92,3.7,2.0,0.61,0.295,0.305,Open Ocean,Electronics,0,0,0
17.39,26.22,6.0,1.45,0.166,0.235,Pacific,Perishables,0,1,0
14.98,7.88,6.0,1.45,0.157,0.378,Atlantic,Perishables,0,0,0
9.8,0.16,6.0,4.55,0.19,0.278,Atlantic,Automotive,1,0,0
21.02,3.44,2.0,4.31,0.647,0.205,Strait of Malacca,Automotive,1,0,0
9.65,5.46,6.0,0.99,0.172,0.308,Yellow Sea,Electronics,0,0,0
20.69,4.84,2.0,0.25,0.24,0.044,Atlantic,Electronics,0,0,0
16.01,0.78,4.0,1.37,0.335,0.234,Atlantic,Chemicals,0,0,0
16.32,0.3,4.0,0.53,0.349,0.262,North Atlantic,Chemicals,0,0,0
11.07,3.62,4.0,4.25,0.528,0.252,Red Sea,General,1,0,0
13.91,1.71,2.0,1.83,0.019,0.294,Open Ocean,Chemicals,0,0,0
11.68,0.86,2.0,0.5,0.493,0.297,Red Sea,Automotive,0,0,0
13.34,13.98,8.0,2.05,0.793,0.073,Suez Canal,Electronics,0,0,0
15.4,5.46,4.0,0.53,0.241,0.311,Pacific,Electronics,0,0,0
14.88,5.28,4.0,4.23,0.163,0.505,South China Sea,Automotive,1,0,0
15.65,1.99,8.0,2.41,0.459,0.27,Strait of Malacca,Electronics,0,0,0
15.29,13.77,8.0,2.5,0.426,0.301,Open Ocean,General,0,0,0
18.3,0.85,4.0,2.62,0.442,0.579,Suez Canal,Chemicals,0,0,0
10.81,4.45,2.0,1.24,0.227,0.521,Indian Ocean,General,0,0,0
14.32,0.13,4.0,1.02,0.107,0.083,Mediterranean,Automotive,0,0,0
12.96,0.05,2.0,2.54,0.822,0.387,Strait of Malacca,Chemicals,0,0,0
16.51,19.06,8.0,1.86,0.152,0.216,North Atlantic,Perishables,0,0,0
10.98,4.95,6.0,0.3,0.101,0.241,Yellow Sea,Automotive,0,0,0
10.82,1.23,4.0,3.66,0.075,0.284,Indian Ocean,Perishables,0,0,0
11.73,1.76,2.0,1.07,0.1,0.233,English Channel,General,0,0,0
14.32,0.68,2.0,0.96,0.53,0.291,Yellow Sea,Automotive,0,0,0
12.2,8.4,4.0,1.35,0.103,0.145,Atlantic,Electronics,0,0,0
14.83,1.14,6.0,0.5,0.064,0.212,Open Ocean,Automotive,0,0,0
19.02,6.3,8.0,3.87,0.084,0.151,Mediterranean,Automotive,0,0,0
16.26,0.55,8.0,0.5,0.245,0.365,Arabian Sea,Automotive,0,0,0
18.76,2.94,4.0,23.42,0.764,0.397,Red Sea,Automotive,1,0,1
12.55,1.93,8.0,2.24,0.057,0.118,Cape of Good Hope,General,0,0,0
7.1,8.73,2.0,6.8,0.451,0.22,South China Sea,Automotive,1,1,0
17.11,1.77,6.0,0.08,0.56,0.24,Strait of Malacca,Perishables,0,0,0
15.0,0.07,2.0,1.49,0.223,0.049,Cape of Good Hope,Electronics,0,0,0
15.15,14.71,8.0,0.66,0.304,0.272,Strait of Malacca,Electronics,0,0,0
12.54,1.19,4.0,2.06,0.187,0.37,Yellow Sea,Electronics,0,0,0
13.23,2.28,8.0,2.07,0.05,0.313,Atlantic,Chemicals,0,0,0
14.74,2.0,4.0,2.7,0.341,0.018,Mediterranean,Perishables,0,0,0
15.46,2.55,4.0,12.61,0.435,0.325,Open Ocean,Electronics,1,0,0
10.16,26.38,8.0,1.54,0.446,0.22,Atlantic,General,0,0,0
12.51,15.98,6.0,41.39,0.727,0.347,Suez Canal,Automotive,1,0,1
16.06,6.13,8.0,1.47,0.364,0.127,Arabian Sea,Perishables,0,0,0
20.82,1.41,8.0,1.55,0.002,0.076,Indian Ocean,Electronics,0,0,0
11.41,11.84,2.0,21.62,0.8,0.778,Red Sea,Automotive,1,1,1
12.8,0.21,6.0,0.81,0.073,0.222,Atlantic,Perishables,0,0,0
8.59,0.39,2.0,0.23,0.296,0.302,Pacific,General,0,0,0
14.85,10.09,8.0,0.31,0.471,0.378,Indian Ocean,General,0,0,0
14.07,22.26,8.0,2.65,0.287,0.423,Cape of Good Hope,Perishables,0,0,0
12.46,4.17,6.0,0.09,0.305,0.097,Mediterranean,Automotive,0,0,0
10.95,2.06,4.0,2.01,0.157,0.082,Mediterranean,Chemicals,0,0,0
11.54,1.66,8.0,1.98,0.283,0.226,English Channel,Electronics,0,0,0
11.83,0.95,4.0,2.71,0.141,0.124,Arabian Sea,Perishables,0,0,0
18.12,6.35,4.0,0.76,0.421,0.121,Suez Canal,Perishables,0,0,0
11.09,1.96,4.0,1.16,0.0,0.194,North Atlantic,Electronics,0,0,0
12.6,1.72,8.0,4.83,0.111,0.101,Atlantic,General,1,0,0
14.73,9.19,6.0,1.84,0.129,0.573,English Channel,General,0,0,0
15.78,1.46,8.0,1.41,0.012,0.195,English Channel,Perishables,0,0,0
15.66,19.17,6.0,24.32,0.663,0.464,Suez Canal,Automotive,1,0,1
18.82,2.0,4.0,0.96,0.095,0.228,Open Ocean,Chemicals,0,0,0
22.32,1.12,2.0,2.04,0.538,0.428,Suez Canal,Chemicals,0,0,0
14.99,11.18,6.0,1.18,0.162,0.315,Arabian Sea,Perishables,0,0,0
12.8,0.66,4.0,1.04,0.049,0.061,Arabian Sea,Electronics,0,0,0
14.38,1.06,2.0,3.62,0.025,0.362,Arabian Sea,Electronics,0,0,0
17.34,0.72,2.0,2.36,0.149,0.611,Yellow Sea,General,0,0,0
12.13,0.14,2.0,0.34,0.172,0.125,Pacific,General,0,0,0
21.38,11.2,8.0,10.73,0.878,0.447,Suez Canal,Perishables,1,0,1
11.72,1.9,4.0,0.93,0.337,0.281,Cape of Good Hope,General,0,0,0
18.25,2.86,4.0,5.21,0.638,0.101,Cape of Good Hope,Chemicals,1,0,0
12.97,9.68,6.0,0.19,0.108,0.207,Open Ocean,Perishables,0,0,0
9.79,4.04,6.0,0.39,0.318,0.39,Mediterranean,Electronics,0,0,0
14.5,26.16,8.0,23.39,0.659,0.253,Red Sea,Automotive,1,0,1
11.69,2.89,6.0,1.35,0.111,0.2,Open Ocean,General,0,0,0
14.03,1.01,6.0,2.88,0.495,0.283,Atlantic,Electronics,0,0,0
17.45,13.99,6.0,0.22,0.333,0.161,Indian Ocean,Chemicals,0,0,0
16.1,1.49,2.0,2.04,0.59,0.057,Strait of Malacca,Chemicals,0,0,0
13.38,8.47,8.0,2.56,0.167,0.192,Mediterranean,Automotive,0,0,0
15.91,1.45,6.0,0.78,0.171,0.198,Arabian Sea,Chemicals,0,0,0
16.46,2.35,8.0,0.69,0.372,0.171,Indian Ocean,Chemicals,0,0,0
11.2,3.73,4.0,2.09,0.17,0.162,Mediterranean,Electronics,0,0,0
12.17,1.29,2.0,1.69,0.138,0.263,South China Sea,General,0,0,0
13.11,4.1,2.0,2.06,0.172,0.326,Pacific,Chemicals,0,0,0
15.29,3.01,6.0,1.79,0.15,0.207,North Atlantic,Perishables,0,0,0
18.49,0.23,8.0,15.48,0.729,0.175,Strait of Malacca,Perishables,1,0,0
10.95,1.54,8.0,6.59,0.438,0.285,Suez Canal,Perishables,1,0,0
15.52,2.79,4.0,1.36,0.038,0.37,Mediterranean,Perishables,0,0,0
16.33,1.06,4.0,0.77,0.221,0.327,North Atlantic,General,0,0,0
11.22,0.41,2.0,2.73,0.234,0.225,Arabian Sea,Electronics,0,0,0
16.23,1.67,6.0,2.81,0.437,0.216,South China Sea,Automotive,0,0,0
19.8,0.55,2.0,2.09,0.424,0.37,Strait of Malacca,General,0,0,0
13.71,3.43,6.0,4.21,0.016,0.646,Indian Ocean,General,1,0,0
12.41,1.19,2.0,1.41,0.025,0.198,Mediterranean,General,0,0,0
14.58,8.57,4.0,0.93,0.418,0.17,Suez Canal,Chemicals,0,0,0
17.38,1.04,2.0,1.12,0.081,0.219,Atlantic,Electronics,0,0,0
17.1,11.87,8.0,0.2,0.022,0.372,Pacific,General,0,0,0
15.21,5.4,4.0,0.69,0.01,0.226,Mediterranean,Electronics,0,0,0
17.04,2.45,2.0,15.39,0.652,0.446,Indian Ocean,Electronics,1,0,1
9.09,0.44,6.0,2.21,0.044,0.351,North Atlantic,Automotive,0,0,0
15.11,6.82,8.0,3.81,0.398,0.132,Mediterranean,Chemicals,0,0,0
14.52,7.72,8.0,7.65,0.103,0.357,Arabian Sea,Electronics,1,0,0
8.6,4.2,2.0,2.9,0.53,0.171,Suez Canal,Automotive,0,0,0
11.08,3.79,6.0,0.67,0.33,0.21,North Atlantic,Chemicals,0,0,0
9.62,1.2,4.0,5.31,0.566,0.492,Arabian Sea,Perishables,1,0,0
14.32,0.35,4.0,4.41,0.188,0.225,Open Ocean,Electronics,1,0,0
18.14,3.57,6.0,7.04,0.05,0.096,North Atlantic,Automotive,1,0,0
10.25,2.55,6.0,4.33,0.068,0.23,Cape of Good Hope,Perishables,1,0,0
12.54,20.49,6.0,3.16,0.198,0.064,Strait of Malacca,Perishables,0,0,0
8.15,3.58,4.0,7.63,0.091,0.6,South China Sea,Chemicals,1,0,0
17.84,2.31,6.0,0.99,0.016,0.45,South China Sea,Perishables,0,0,0
13.92,7.55,8.0,4.25,0.029,0.266,Yellow Sea,Automotive,1,0,0
9.27,1.48,2.0,2.21,0.078,0.294,Atlantic,Perishables,0,0,0
16.58,1.35,2.0,0.05,0.16,0.263,Open Ocean,General,0,0,0
12.62,1.65,2.0,0.31,0.211,0.338,Indian Ocean,Chemicals,0,0,0
8.53,2.9,8.0,0.09,0.074,0.374,Yellow Sea,Chemicals,0,0,0
12.9,2.74,8.0,2.44,0.753,0.593,Red Sea,Chemicals,0,0,1
12.35,10.49,8.0,1.02,0.331,0.058,English Channel,General,0,0,0
8.79,11.12,8.0,1.04,0.055,0.395,Indian Ocean,Perishables,0,0,0
15.66,0.46,2.0,28.65,0.625,0.267,English Channel,Automotive,1,0,1
17.6,0.06,2.0,0.91,0.007,0.041,Mediterranean,General,0,0,0
18.59,0.43,6.0,1.69,0.09,0.246,Yellow Sea,Chemicals,0,0,0
14.76,1.09,4.0,7.4,0.001,0.075,Cape of Good Hope,Chemicals,1,0,0
13.45,9.6,2.0,0.32,0.0,0.457,Indian Ocean,General,0,1,0
13.33,2.17,4.0,4.65,0.101,0.266,Yellow Sea,Perishables,1,0,0
11.89,1.63,6.0,0.43,0.0,0.083,Yellow Sea,Electronics,0,0,0
14.7,3.36,4.0,3.72,0.475,0.38,Open Ocean,Perishables,0,0,0
15.29,0.33,4.0,3.03,0.088,0.454,Cape of Good Hope,Chemicals,0,0,0
9.6,4.24,6.0,3.62,0.133,0.508,Cape of Good Hope,Electronics,0,0,0
17.91,0.39,2.0,1.48,0.049,0.33,English Channel,General,0,0,0
12.39,1.21,6.0,6.43,0.684,0.118,Indian Ocean,Perishables,1,0,0
13.49,6.34,8.0,2.8,0.113,0.204,Open Ocean,Chemicals,0,0,0
14.6,1.13,2.0,2.53,0.461,0.106,Strait of Malacca,Automotive,0,0,0
10.94,2.58,2.0,1.9,0.077,0.171,Arabian Sea,General,0,0,0
16.59,2.7,4.0,0.04,0.297,0.185,Strait of Malacca,Electronics,0,0,0
15.66,2.36,2.0,3.04,0.344,0.044,Open Ocean,Electronics,0,0,0
18.27,1.2,2.0,0.39,0.093,0.259,English Channel,Perishables,0,0,0
19.07,2.6,2.0,14.59,0.728,0.284,Cape of Good Hope,General,1,0,0
12.24,8.44,6.0,2.8,0.224,0.161,Mediterranean,General,0,0,0
13.61,1.37,2.0,1.55,0.079,0.219,Open Ocean,Perishables,0,0,0
9.88,5.52,8.0,0.98,0.418,0.169,Strait of Malacca,Chemicals,0,0,0
17.93,0.79,4.0,1.83,0.391,0.264,Red Sea,Automotive,0,0,0
13.41,1.76,6.0,1.31,0.23,0.297,Open Ocean,Chemicals,0,0,0
15.58,2.32,6.0,6.09,0.665,0.279,Strait of Malacca,General,1,0,0
12.76,1.2,8.0,0.6,0.05,0.338,Open Ocean,Perishables,0,0,0
16.12,2.52,6.0,5.79,0.007,0.253,Pacific,Perishables,1,0,0
11.17,3.8,2.0,17.65,0.711,0.521,English Channel,Perishables,1,0,1
13.39,1.52,8.0,1.56,0.379,0.103,Pacific,General,0,0,0
14.51,2.0,4.0,4.75,0.569,0.146,Suez Canal,Electronics,1,0,0
11.09,4.73,2.0,1.65,0.332,0.204,Atlantic,General,0,0,0
21.13,1.36,2.0,5.08,0.369,0.15,North Atlantic,Automotive,1,0,0
11.03,6.23,8.0,3.29,0.204,0.101,English Channel,Chemicals,0,0,0
14.41,3.69,6.0,3.43,0.365,0.149,Atlantic,Perishables,0,0,0
16.49,21.46,8.0,22.1,0.631,0.403,Open Ocean,Automotive,1,0,1
15.39,1.11,6.0,8.58,0.201,0.124,English Channel,Automotive,1,0,0
9.8,8.48,6.0,0.23,0.061,0.267,North Atlantic,Automotive,0,0,0
12.07,2.07,2.0,2.65,0.26,0.268,Yellow Sea,Perishables,0,0,0
11.38,2.68,4.0,5.01,0.332,0.027,South China Sea,Perishables,1,0,0
11.3,9.81,6.0,0.15,0.047,0.25,Cape of Good Hope,General,0,0,0
13.2,0.27,2.0,2.49,0.142,0.58,English Channel,General,0,0,0
19.34,8.18,4.0,38.38,0.733,0.198,Suez Canal,General,1,0,1
13.05,11.9,8.0,16.47,0.669,0.354,Suez Canal,Automotive,1,0,1
13.2,17.15,6.0,11.86,0.158,0.38,Mediterranean,Perishables,1,0,0
8.55,2.8,8.0,1.14,0.257,0.221,Atlantic,Chemicals,0,0,0
14.4,0.35,2.0,3.24,0.4,0.129,Red Sea,Automotive,0,0,0
14.24,9.55,8.0,1.32,0.092,0.457,English Channel,Electronics,0,0,0
16.4,5.68,6.0,0.04,0.027,0.204,North Atlantic,Electronics,0,0,0
15.02,2.46,2.0,1.68,0.439,0.112,Open Ocean,Chemicals,0,0,0
11.67,3.32,4.0,7.09,0.251,0.232,Indian Ocean,Chemicals,1,0,0
13.87,0.37,2.0,2.13,0.209,0.413,Pacific,Chemicals,0,0,0
14.94,0.67,2.0,0.68,0.083,0.11,Indian Ocean,Perishables,0,0,0
12.49,2.17,2.0,0.06,0.249,0.175,Suez Canal,Chemicals,0,0,0
18.21,1.58,2.0,0.52,0.14,0.358,Open Ocean,Chemicals,0,0,0
13.8,6.42,8.0,0.43,0.237,0.359,Indian Ocean,Perishables,0,0,0
14.4,2.25,2.0,2.87,0.314,0.209,Cape of Good Hope,Chemicals,0,0,0
15.86,9.11,6.0,2.28,0.313,0.301,Arabian Sea,Electronics,0,0,0
14.15,3.55,4.0,0.26,0.134,0.253,Arabian Sea,Automotive,0,0,0
13.49,20.29,8.0,8.55,0.759,0.098,Red Sea,Automotive,1,0,0
16.03,0.38,6.0,3.47,0.141,0.153,South China Sea,Perishables,0,0,0
16.21,0.4,2.0,2.1,0.022,0.298,Cape of Good Hope,Electronics,0,0,0
15.3,2.81,2.0,1.12,0.097,0.199,English Channel,Electronics,0,0,0
15.23,0.22,6.0,0.94,0.808,0.44,Red Sea,Perishables,0,0,0
15.78,0.75,4.0,2.44,0.002,0.309,Cape of Good Hope,Automotive,0,0,0
15.14,2.59,2.0,0.84,0.554,0.358,Strait of Malacca,General,0,0,0
15.12,2.03,4.0,0.7,0.151,0.689,Arabian Sea,Electronics,0,0,0
10.72,1.29,2.0,1.97,0.058,0.27,North Atlantic,General,0,0,0
16.38,1.8,2.0,8.16,0.006,0.208,Atlantic,Perishables,1,0,0
12.2,0.71,8.0,21.48,0.699,0.064,Red Sea,Perishables,1,0,0
19.59,0.17,2.0,4.63,0.313,0.122,Cape of Good Hope,Automotive,1,0,0
9.25,3.97,6.0,4.85,0.062,0.378,Yellow Sea,General,1,0,0
12.31,7.09,2.0,1.47,0.816,0.134,Suez Canal,General,0,0,0
11.73,2.82,4.0,7.82,0.166,0.129,English Channel,Automotive,1,0,0
17.23,9.28,8.0,2.76,0.392,0.215,South China Sea,General,0,0,0
6.15,2.07,8.0,4.36,0.44,0.231,Strait of Malacca,General,1,0,0
13.18,1.54,4.0,3.06,0.104,0.265,Cape of Good Hope,Automotive,0,0,0
14.95,3.8,8.0,0.16,0.332,0.142,Strait of Malacca,General,0,0,0
15.66,0.91,8.0,2.22,0.585,0.621,Suez Canal,Perishables,0,0,0
16.25,28.2,8.0,3.42,0.025,0.621,Open Ocean,Automotive,0,0,0
12.46,2.66,8.0,0.11,0.098,0.45,Yellow Sea,General,0,0,0
11.2,3.87,8.0,0.86,0.014,0.491,Mediterranean,Automotive,0,0,0
11.44,2.45,8.0,0.42,0.011,0.16,Yellow Sea,General,0,0,0
16.91,2.45,6.0,0.84,0.037,0.359,Yellow Sea,Perishables,0,0,0
6.02,2.19,6.0,2.62,0.588,0.184,Strait of Malacca,Automotive,0,0,0
17.41,3.97,4.0,0.61,0.536,0.22,Red Sea,Automotive,0,0,0
17.64,3.53,2.0,6.32,0.578,0.337,Red Sea,Chemicals,1,0,0
16.96,2.02,2.0,0.68,0.05,0.135,North Atlantic,Chemicals,0,0,0
14.1,0.78,2.0,1.08,0.016,0.263,South China Sea,Perishables,0,0,0
17.38,0.55,2.0,0.9,0.051,0.042,Open Ocean,General,0,0,0
16.08,48.57,6.0,0.06,0.076,0.16,Pacific,Electronics,0,1,0
13.4,18.8,6.0,1.4,0.061,0.203,Yellow Sea,Electronics,0,0,0
12.23,1.31,2.0,0.33,0.165,0.236,Open Ocean,Electronics,0,0,0
12.59,8.08,8.0,1.46,0.118,0.214,South China Sea,Electronics,0,0,0
19.21,3.33,4.0,2.38,0.002,0.138,Arabian Sea,Chemicals,0,0,0
13.31,3.77,8.0,6.83,0.091,0.348,Mediterranean,Chemicals,1,0,0
9.37,4.7,8.0,4.7,0.339,0.133,Mediterranean,Electronics,1,0,0
14.81,0.94,2.0,1.11,0.081,0.515,Cape of Good Hope,Automotive,0,0,0
20.62,4.48,4.0,2.78,0.326,0.214,South China Sea,Electronics,0,0,0
12.89,1.53,6.0,3.33,0.255,0.231,Red Sea,General,0,0,0
13.18,2.85,2.0,1.26,0.237,0.461,Strait of Malacca,Electronics,0,0,0
14.71,28.06,6.0,4.28,0.34,0.398,English Channel,Chemicals,1,1,0
11.81,8.33,8.0,14.79,0.73,0.07,Strait of Malacca,Automotive,1,0,0
10.57,1.24,2.0,0.53,0.304,0.133,English Channel,Automotive,0,0,0
13.59,18.67,6.0,0.09,0.055,0.212,Atlantic,Electronics,0,0,0
8.05,1.74,8.0,2.46,0.402,0.392,Arabian Sea,Electronics,0,0,0
14.54,7.74,4.0,10.29,0.011,0.18,Mediterranean,Electronics,1,0,0
14.8,0.75,6.0,1.84,0.091,0.267,English Channel,Perishables,0,0,0
17.83,1.05,6.0,24.06,0.846,0.417,Suez Canal,Automotive,1,0,1
10.85,8.83,8.0,0.12,0.388,0.512,Strait of Malacca,General,0,0,0
10.79,0.8,2.0,1.31,0.13,0.588,Mediterranean,Perishables,0,0,0
18.68,5.57,6.0,1.96,0.585,0.631,Suez Canal,General,0,0,0
12.31,3.99,6.0,0.74,0.037,0.412,Open Ocean,Chemicals,0,0,0
8.37,5.25,8.0,0.57,0.295,0.211,Open Ocean,Chemicals,0,0,0
12.8,10.13,6.0,1.35,0.269,0.066,Cape of Good Hope,Perishables,0,0,0
10.71,2.98,4.0,4.4,0.009,0.176,Cape of Good Hope,Chemicals,1,0,0
12.28,1.96,6.0,0.67,0.25,0.258,Mediterranean,Chemicals,0,0,0
18.2,0.69,6.0,1.25,0.271,0.075,Open Ocean,Automotive,0,0,0
17.44,3.21,8.0,8.44,0.848,0.576,Suez Canal,Automotive,1,0,1
15.64,2.71,6.0,2.85,0.357,0.229,Atlantic,Chemicals,0,0,0
13.62,0.01,4.0,0.14,0.422,0.565,Pacific,Automotive,0,0,0
14.22,15.7,6.0,7.78,0.662,0.379,Arabian Sea,Automotive,1,0,0
14.38,11.82,8.0,0.55,0.049,0.564,Mediterranean,Electronics,0,0,0
16.31,0.41,2.0,0.24,0.378,0.19,Suez Canal,Perishables,0,0,0
17.78,2.44,6.0,9.58,0.795,0.318,Strait of Malacca,Automotive,1,0,0
16.01,1.18,4.0,1.2,0.069,0.326,English Channel,Perishables,0,0,0
13.96,0.58,2.0,0.22,0.027,0.265,Cape of Good Hope,Automotive,0,0,0
16.77,4.33,4.0,7.06,0.847,0.103,Suez Canal,Electronics,1,0,0
10.94,0.06,4.0,14.47,0.668,0.293,Suez Canal,Automotive,1,0,0
16.8,0.9,6.0,1.12,0.217,0.157,English Channel,General,0,0,0
12.05,5.24,4.0,1.03,0.084,0.211,English Channel,Automotive,0,0,0
8.11,0.22,2.0,15.99,0.693,0.388,Suez Canal,General,1,0,1
17.4,0.39,4.0,1.3,0.099,0.309,Open Ocean,Electronics,0,0,0
16.47,0.24,2.0,2.13,0.033,0.415,Mediterranean,Chemicals,0,0,0
18.11,3.34,4.0,4.4,0.854,0.144,Suez Canal,Chemicals,1,0,0
15.45,10.19,6.0,4.88,0.599,0.506,Suez Canal,Perishables,1,0,0
